Open Mic,Day,Start Time,Latest End Time,Venue Name,Borough,Neighborhood,Location,Venue type,Cost,Stage time,Sign-Up Instructions,Host(s) / Organizer,Changes/updates,Last verified,This Month's Changes ,Other Rules,Help other comics! Leave reviews,unique identifier,Geocodio Latitude,Geocodio Longitude,Geocodio Accuracy Score,Geocodio Accuracy Type,Geocodio Address Line 1,Geocodio Address Line 2,Geocodio Address Line 3,Geocodio House Number,Geocodio Street,Geocodio Unit Type,Geocodio Unit Number,Geocodio City,Geocodio State,Geocodio County,Geocodio Postal Code,Geocodio Country,Geocodio Source
The Bull Jive mic,Thursday,6:15 PM,7:30 PM,Cowboy Tom'S,Manhattan,Lower east side,"120 Orchard St, New York, NY 10002",Comedy Club,$5 ,,sign up in person,Chase Allen,@seechaselounge,Unverified,,,,Thursday-6:15 PM-@seechaselounge,40.71942,-73.989461,1,rooftop,120 Orchard St,,"New York, NY 10002",120,Orchard St,,,New York,NY,New York County,10002,US,City of New York
*Biweekly 1st3rd* Flopsauce,Tuesday,7:00 PM,8:30 PM,Secret Pour,Brooklyn,Bushwick,"1114 Dekalb Ave, Brooklyn, NY 11221",Bar,Free (buy smth at bar pls),,signup there,MLeeBaker and KaylaKirk,@flopsaucemic,Unverified,,Buy a drink please,,Tuesday-7:00 PM-@flopsaucemic,40.693747,-73.929839,1,rooftop,1114 Dekalb Ave,,"Brooklyn, NY 11221",1114,Dekalb Ave,,,Brooklyn,NY,Kings County,11221,US,City of New York
*Biweekly* Status,Tuesday,9:00 PM,10:30 PM,Secret Pour,Brooklyn,Bushwick,"1114 Dekalb Ave, Brooklyn, NY 11221",Bar,1 drink,,signup there,,@statusmic,Unverified,,,,Tuesday-9:00 PM-@statusmic,40.693747,-73.929839,1,rooftop,1114 Dekalb Ave,,"Brooklyn, NY 11221",1114,Dekalb Ave,,,Brooklyn,NY,Kings County,11221,US,City of New York
The Hump Day Soirée,Wednesday,7:00 PM,9:00 PM,Secret Pour,Brooklyn,Bushwick,"1114 Dekalb Ave, Brooklyn, NY 11221",Bar,Free (pls buy a drink),5,"Show up, go up",Tyler Losier,@losierty13,Verified 8/7 SMS,,,,Wednesday-7:00 PM-@losierty13,40.693747,-73.929839,1,rooftop,1114 Dekalb Ave,,"Brooklyn, NY 11221",1114,Dekalb Ave,,,Brooklyn,NY,Kings County,11221,US,City of New York
Secret Pour,Thursday,5:00 PM,6:45 PM,Secret Pour,Brooklyn,Bushwick,"1114 Dekalb Ave, Brooklyn, NY 11221",Bar,Free (buy smth at bar pls),,Sign up in person,Snipes Snipes,@snipeslovesyou,Verified 8/7 SMS,,,,Thursday-5:00 PM-@snipeslovesyou,40.693747,-73.929839,1,rooftop,1114 Dekalb Ave,,"Brooklyn, NY 11221",1114,Dekalb Ave,,,Brooklyn,NY,Kings County,11221,US,City of New York
taylor drew mic,Thursday,7:00 PM,8:30 PM,Secret Pour,Brooklyn,Bushwick,"1114 Dekalb Ave, Brooklyn, NY 11221",Bar,Free (buy smth at bar pls),5,signup there,Taylor Drew,@taylordrew4u,Verified 8/7 SMS,,,,Thursday-7:00 PM-@taylordrew4u,40.693747,-73.929839,1,rooftop,1114 Dekalb Ave,,"Brooklyn, NY 11221",1114,Dekalb Ave,,,Brooklyn,NY,Kings County,11221,US,City of New York
*biweekly 2nd/4th* The Mic about Ideas,Tuesday,7:00 PM,8:30 PM,Gutter Bar,Brooklyn,Williamsburg,"200 N 14th St, Brooklyn, NY 11249",Bar,Free (buy smth at bar pls),,signup there,MaggieOlmstedpretty & Lilyarmweak,@themicaboutideas,Unverified,,,,,40.722686,-73.955322,1,rooftop,200 N 14th St,,"Brooklyn, NY 11249",200,N 14th St,,,Brooklyn,NY,Kings County,11249,US,City of New York
Pure Chaos,Tuesday,7:00 PM,8:30 PM,Alphaville Bar,Brooklyn,Bushwick,"140 Wilson Ave, Brooklyn, NY 11237",Bar,$5 ,5,Check schedule & signup link in bio IG @shayayanyc,PURE CHAOS,@purechaoscomedy,Verified 8/7 SMS,,,,Tuesday-7:00 PM-@purechaoscomedy,40.700596,-73.925758,1,rooftop,140 Wilson Ave,,"Brooklyn, NY 11237",140,Wilson Ave,,,Brooklyn,NY,Kings County,11237,US,City of New York
*biweekly* Plan B Comedy,Tuesday,7:00 PM,9:00 PM,Eastpoint Bar,Manhattan,East Village,"25 Avenue B, New York, NY 10009",Bar,Purchase 1 bar item = $5 min. of stage time,,Check planb.comedy Instagram page Friday/Saturday before,Joe Gerbo & Harrison Marx,@planb.comedy,Verified 8/9 Malev,,,,Tuesday-7:00 PM-@planb.comedy,40.722288,-73.983112,1,rooftop,25 Ave B,,"New York, NY 10009",25,Ave B,,,New York,NY,New York County,10009,US,City of New York
Comedians on the Loose,Tuesday,7:00 PM,8:55 PM,Black Cat LES,Manhattan,LES,"172 Rivington St, New York, NY 10002",Coffee Shop,$6 cash,,https://www.comediansontheloose.com/open-mics,Sonja Savanovic,@cotlcomedy,Verified tediously 7/31 Charlotte,,,,Tuesday-7:00 PM-@cotlcomedy,40.719023,-73.984577,1,rooftop,172 Rivington St,,"New York, NY 10002",172,Rivington St,,,New York,NY,New York County,10002,US,City of New York
Comedians on the Loose,Tuesday,9:00 PM,10:55 PM,Black Cat LES,Manhattan,LES,"172 Rivington St, New York, NY 10002",Coffee Shop,$6 cash,,https://www.comediansontheloose.com/open-mics,Sonja Savanovic,@cotlcomedy,Verified tediously 8/4 Charlotte,,"Upcoming confirmed dates Feb 18th, March 4th, March 18th, April 1st, April 15th, April 29th",,Tuesday-9:00 PM-@cotlcomedy,40.719023,-73.984577,1,rooftop,172 Rivington St,,"New York, NY 10002",172,Rivington St,,,New York,NY,New York County,10002,US,City of New York
Comedians on the Loose,Thursday,7:00 PM,8:55 PM,Black Cat LES,Manhattan,LES,"172 Rivington St, New York, NY 10002",Coffee Shop,$6 cash,5,https://www.comediansontheloose.com/open-mics,Sonja Savanovic,@cotlcomedy,Verified tediously 7/31 Charlotte,,,,Thursday-7:00 PM-@cotlcomedy,40.719023,-73.984577,1,rooftop,172 Rivington St,,"New York, NY 10002",172,Rivington St,,,New York,NY,New York County,10002,US,City of New York
Comedians on the Loose,Thursday,9:00 PM,10:55 PM,Black Cat LES,Manhattan,LES,"172 Rivington St, New York, NY 10002",Coffee Shop,$6 cash,5,https://www.comediansontheloose.com/open-mics,Sonja Savanovic,@cotlcomedy,Verified tediously 7/31 Charlotte,,,,Thursday-9:00 PM-@cotlcomedy,40.719023,-73.984577,1,rooftop,172 Rivington St,,"New York, NY 10002",172,Rivington St,,,New York,NY,New York County,10002,US,City of New York
Comedians on the Loose,Saturday,7:00 PM,8:55 PM,Black Cat LES,Manhattan,LES,"172 Rivington St, New York, NY 10002",Coffee Shop,$6 cash,5,https://www.comediansontheloose.com/open-mics,Sonja Savanovic,@cotlcomedy,Verified tediously 7/31 Charlotte,,,,Saturday-7:00 PM-@cotlcomedy,40.719023,-73.984577,1,rooftop,172 Rivington St,,"New York, NY 10002",172,Rivington St,,,New York,NY,New York County,10002,US,City of New York
Comedians on the Loose,Saturday,9:00 PM,10:55 PM,Black Cat LES,Manhattan,LES,"172 Rivington St, New York, NY 10002",Coffee Shop,$6 cash,5,https://www.comediansontheloose.com/open-mics,Sonja Savanovic,@cotlcomedy,Verified tediously 7/31 Charlotte,,,,Saturday-9:00 PM-@cotlcomedy,40.719023,-73.984577,1,rooftop,172 Rivington St,,"New York, NY 10002",172,Rivington St,,,New York,NY,New York County,10002,US,City of New York
*skips 1st Tues* Chewsdays Innit,Tuesday,7:00 PM,8:30 PM,Grey Mare,Manhattan,LES,"61 2nd Ave, New York, NY 10003",Bar,Free,5,signup there,"Jake Lemonade, Jamie Freeland, and Paulina Breeze",@Jake_Lemonade97,Verified 8/7 SMS,,show up first go up first depending on the host,,Tuesday-7:00 PM-@Jake_Lemonade97,40.725994,-73.989796,1,rooftop,61 2nd Ave,,"New York, NY 10003",61,2nd Ave,,,New York,NY,New York County,10003,US,City of New York
UG! AUDITION SHOW!!,Tuesday,7:00 PM,8:00 PM,One and One,Manhattan,East Village,"76 E 1st St, New York, NY 10009",Bar,"$10 at door, half out via eventbrite early register",,https://www.eventbrite.com/e/ug-audition-show-tickets-787837522237,an UG! COMEDY CLUB mic +,@ugcomedyshow,Unverified,,show up first go up first depending on the host,,Tuesday-7:00 PM-@ugcomedyshow,40.723261,-73.988151,1,rooftop,76 E 1st St,,"New York, NY 10009",76,E 1st St,,,New York,NY,New York County,10009,US,City of New York
Scorpion Records,Tuesday,7:00 PM,8:30 PM,Scorpion Records,Queens,Ridgewood,"792 Onderdonk Ave, Queens, NY 11385",Bar,Free (buy smth at bar pls),,signup there,@scorpionrecordsnyc,@scorpionrecordsnyc,Unverified,,winner gets $20 or booked on Hope's show,,Tuesday-7:00 PM-@scorpionrecordsnyc,40.702443,-73.90481,1,rooftop,792 Onderdonk Ave,,"Ridgewood, NY 11385",792,Onderdonk Ave,,,Ridgewood,NY,Queens County,11385,US,City of New York
Filthy Casuals,Tuesday,7:30 PM,9:00 PM,Logan'S Run Bar,Brooklyn,Park Slope,"375A 5th Ave, Brooklyn, NY 11215",Bar,Free (buy smth at bar pls),,signup there,@SoulKorea and @jaspercwang,@filthycasuals_comedy,Unverified,,,,Tuesday-7:30 PM-@filthycasuals_comedy,40.671092,-73.984529,1,rooftop,375 5th Ave,,"Brooklyn, NY 11215",375,5th Ave,,,Brooklyn,NY,Kings County,11215,US,City of New York
Seven Minutes in Heaven,Wednesday,4:00 PM,5:30 PM,Logan'S Run Bar,Brooklyn,Park Slope,"375A 5th Ave, Brooklyn, NY 11215",Bar,"$4 Cash + 1 Drink ($3 Soda, $4 Beer) Happy Hour Prices",7,https://slotted.co/sevenminutesinheaven,Vinnie Pedi & Gavin Roman,@Vinnie_Pedi,Verified 8/7 SMS,,,,Wednesday-4:00 PM-@Vinnie_Pedi,40.671092,-73.984529,1,rooftop,375 5th Ave,,"Brooklyn, NY 11215",375,5th Ave,,,Brooklyn,NY,Kings County,11215,US,City of New York
Peer Pressure,Tuesday,7:30 PM,9:00 PM,Block Hill Station,Brooklyn,Park Slope/South Slope,"718 5th Ave, Brooklyn, NY 11215",Bar,Free (buy smth at bar pls),5,In person sign up.  Cap at 18 comics,Meg Felling & John Fox,@peerpressurecomedy,Verified 8/7 SMS,,,,Tuesday-7:30 PM-@peerpressurecomedy,40.660521,-73.99449,1,rooftop,718 5th Ave,,"Brooklyn, NY 11215",718,5th Ave,,,Brooklyn,NY,Kings County,11215,US,City of New York
Franzia mic,Tuesday,7:30 PM,9:00 PM,Corner Store BK,Brooklyn,Crown Heights,"753 Nostrand Ave, Brooklyn NY 11216",Coffee Shop,Free (buy smth at bar pls),5,signup there,@frankyjebbcomedy and @bigcventry,@franziaofficial,Verified 8/7 SMS,,First tuesday it's cancelled https://www.thegraymarenyc.com/happenings,,Tuesday-7:30 PM-@franziaofficial,40.671516,-73.950203,1,rooftop,753 Nostrand Ave,,"Brooklyn, NY 11216",753,Nostrand Ave,,,Brooklyn,NY,Kings County,11216,US,City of New York
I-9 mic,Tuesday,8:00 PM,10:00 PM,Inine Bistro,Bronx,South Bronx,"53 Bruckner Blvd, Bronx, NY 10454",Restaurant,$5 ,5,signup there,,@adskolar,Verified 8/7 SMS,,show up first go up first depending on the host,,Tuesday-8:00 PM-@adskolar,40.806695,-73.92673,1,rooftop,53 Bruckner Blvd,,"Bronx, NY 10454",53,Bruckner Blvd,,,Bronx,NY,Bronx County,10454,US,City of New York
Daily Press,Tuesday,8:00 PM,9:30 PM,The Daily Press,Brooklyn,Clinton Hill,"38 Somers St, Brooklyn, NY 11233",Coffee Shop,free,,,,@daily_press,Verified tediously 7/22 Malev,,only 10 comics per mic. Must stay the whole time. A booker for the club watches every mic.,Ventured there 6/3/25 location was shuttered at 6:45pm,Tuesday-8:00 PM-@daily_press,40.678716,-73.910741,1,rooftop,38 Somers St,,"Brooklyn, NY 11233",38,Somers St,,,Brooklyn,NY,Kings County,11233,US,City of New York
Bob and Sam,Tuesday,8:00 PM,9:30 PM,Branded Saloon,Brooklyn,Park Slope,"603 Vanderbilt Ave, Brooklyn, NY 11238",Bar,Free (buy smth at bar pls),,signup there,,@bobandsammic,Verified tediously 7/22 Malev,,,,Tuesday-8:00 PM-@bobandsammic,40.679277,-73.968083,1,rooftop,603 Vanderbilt Ave,,"Brooklyn, NY 11238",603,Vanderbilt Ave,,,Brooklyn,NY,Kings County,11238,US,City of New York
StandUpTown,Tuesday,8:00 PM,9:30 PM,Stella & Fly,Manhattan,Upper East Side,"1705 1st Ave, New York, NY 10128",Comedy Club,Free (buy smth at bar pls),4,form goes up day before on Instagram (@stand_uptown) - DM day of if you miss it,@stand_uptown,@stand_uptown,Verified 8/5 Charlotte,,,,Tuesday-8:00 PM-@stand_uptown,40.77856,-73.948392,1,rooftop,1705 1st Ave,,"New York, NY 10128",1705,1st Ave,,,New York,NY,New York County,10128,US,City of New York
*BIWEEKLY* Sanger Hall Open Mic,Tuesday,8:00 PM,10:00 PM,Sanger Hall,Queens,Sunnyside,"4820 Skillman Ave, Sunnyside, NY 11104",Bar,Free,5,https://form.jotform.com/241604548408154,@ohthatCharlie Davis/ Renee Nicholas,@sangerhallopenmic,Verified 8/7 SMS,,,,Tuesday-8:00 PM-@sangerhallopenmic,40.746157,-73.915439,1,rooftop,48-20 Skillman Ave,,"Sunnyside, NY 11104",48-20,Skillman Ave,,,Sunnyside,NY,Queens County,11104,US,City of New York
BCC Open Ass Mic,Tuesday,8:30 PM,10:00 PM,Brooklyn Comedy Collective Eris,Brooklyn,East Williamsburg,"Eris, 167 Graham Ave, Brooklyn, NY 11206",Bar,Free (buy smth at bar pls),,signup there,@ladylensky @michaelsan_juan @ew22,@asscomedy_bk,Unverified,,,,Tuesday-8:30 PM-@asscomedy_bk,40.707744,-73.943431,1,rooftop,167 Graham Ave,,"Brooklyn, NY 11206",167,Graham Ave,,,Brooklyn,NY,Kings County,11206,US,City of New York
*1st/3rd* Chopt,Tuesday,8:30 PM,10:00 PM,Pubkey,Manhattan,Greenwich Village,"85 Washington Pl, New York, NY 10011",Bar,1 drink,,signup there,@patrick_is_tall @daddyshens @lizzie.high,@choptmic,Unverified,,,,Tuesday-8:30 PM-@choptmic,40.732196,-74.000025,1,rooftop,85 Washington Pl,,"New York, NY 10011",85,Washington Pl,,,New York,NY,New York County,10011,US,City of New York
Under St Marks Mixed Open Mic,Tuesday,9:30 PM,2:00 AM,Frigid Theater,Manhattan,East Village,"94 St Marks Pl, New York, NY 10009",Theatre Space,$10 ,,https://tickets.frigid.nyc/event/6897:24/,,@frigidnewyork,Verified tediously 7/22 Malev,,,,Tuesday-9:30 PM-@frigidnewyork,40.72734,-73.984932,1,rooftop,94 St Marks Pl,,"New York, NY 10009",94,St Marks Pl,,,New York,NY,New York County,10009,US,City of New York
Win a Guest Spot! Buddha Rodney's,Tuesday,9:45 PM,11:15 PM,Rodney'S,Manhattan,UES,"1118 1st Ave, New York, NY 10065",Comedy Club,$7 ,,https://www.laughingbuddhacomedy.com/mics,Danny Metz,@dannymetz0,Unverified,,,,Tuesday-9:45 PM-@dannymetz0,40.761078,-73.960686,1,rooftop,1118 1st Ave,,"New York, NY 10065",1118,1st Ave,,,New York,NY,New York County,10065,US,City of New York
Wide Open Mic,Tuesday,10:00 PM,11:30 PM,Isola,Brooklyn,Williamsburg,"361 Metropolitan Ave, Brooklyn NY 11211",Theatre Space,Free,5,sign up there,@simeongoodson,@isolabrooklyn,Verified tediously 7/22 Malev,,,,Tuesday-10:00 PM-@isolabrooklyn,40.714213,-73.955827,1,rooftop,361 Metropolitan Ave,,"Brooklyn, NY 11211",361,Metropolitan Ave,,,Brooklyn,NY,Kings County,11211,US,City of New York
BUCKET Pandamonium,Tuesday,10:00 PM,11:30 PM,Tiny Cupboard,Brooklyn,Bushwick,"10 Cooper St, Brooklyn, NY 11207",Comedy Club,$2 ,5,sign up there Open Mics Page for Tiny Cupboard Blue Room,@spaandaa @caragh.ab,@pandamoniumcomedyy,Verified 8/7 SMS,,,,Tuesday-10:00 PM-@pandamoniumcomedyy,40.683629,-73.911236,1,range_interpolation,10 Cooper St,,"Brooklyn, NY 11207",10,Cooper St,,,Brooklyn,NY,Kings County,11207,US,TIGER/Line® dataset from the US Census Bureau
1st/3rd Tues Pure Chaos,Tuesday,10:30 PM,11:45 PM,Rose R&R Bar,Brooklyn,Williamsburg,"457 Graham Ave, Brooklyn, NY 11222",Bar,1 drink,4,Check schedule & signup link in bio IG @shayayanyc,@anddyradio 1st @billyprinsell 3rd,@purechaoscomedy,Verified 8/7 SMS,,,,Tuesday-10:30 PM-@purechaoscomedy,40.719106,-73.94541,1,rooftop,457 Graham Ave,,"Brooklyn, NY 11222",457,Graham Ave,,,Brooklyn,NY,Kings County,11222,US,City of New York
Comediq 3 min mic,Tuesday,11:00 PM,1:00 AM,Luxor Lounge,Manhattan,Greenwich village,"118 Macdougal St, New York, NY 10012",Bar,1 drink,3,In person,@comediq.us,@comediq.us,Verified 8/1 Malev,,,,Tuesday-11:00 PM-@comediq.us,40.729811,-74.000537,1,rooftop,118 Mac Dougal St,,"New York, NY 10012",118,Mac Dougal St,,,New York,NY,New York County,10012,US,City of New York
Secret 🤫 mic,Wednesday,5:00 PM,6:30 PM,New York Comedy Club East Village,Manhattan,East Village,"85 E 4th St, New York, NY 10003",Comedy Club,$5 cash,,signup there,Dezmend Lee,@dezmend_lee_drumgould,Verified 8/7 SMS,,,,Wednesday-5:00 PM-@dezmend_lee_drumgould,40.726497,-73.989877,1,rooftop,85 E 4th St,,"New York, NY 10003",85,E 4th St,,,New York,NY,New York County,10003,US,City of New York
The Grisly Pear Mic,Wednesday,5:00 PM,6:30 PM,The Grisly Pear Mic,Manhattan,Midtown,"243 W 54th St, New York, NY 10019",Comedy Club,$7 ,,https://www.laughingbuddhacomedy.com/mics,Laughing Buddha Staff,@laughingbuddhacomedy,Verified 8/7 SMS,,,,Wednesday-5:00 PM-@laughingbuddhacomedy,40.764498,-73.983298,1,rooftop,243 W 54th St,,"New York, NY 10019",243,W 54th St,,,New York,NY,New York County,10019,US,City of New York
ComedyMicsGmail The Stand,Wednesday,5:00 PM,6:30 PM,The Stand,Manhattan,Union Square,"116 E 16th St, New York, NY 10003",Comedy Club,$5 & u get a drink ticket,5,Comedymics@gmail.com spots open Tuesday at 10 am,Josh Homer,comedymics@gmail.com,Verified tediously 8/3 Malev,,,,Wednesday-5:00 PM-comedymics@gmail.com,40.735429,-73.98835,1,rooftop,116 E 16th St,,"New York, NY 10003",116,E 16th St,,,New York,NY,New York County,10003,US,City of New York
Knockouts comedy,Thursday,5:00 PM,6:30 PM,The Stand,Manhattan,Union Square,"116 E 16th St, New York, NY 10003",Comedy Club,$5(drink ticket inc.),,Link in their bio,Knockouts Comedy,@knockoutscomedy,Verified tediously 8/3 Malev,,show up first go up first depending on the host,,Thursday-5:00 PM-@knockoutscomedy,40.735429,-73.98835,1,rooftop,116 E 16th St,,"New York, NY 10003",116,E 16th St,,,New York,NY,New York County,10003,US,City of New York
fully charged,Wednesday,5:30 PM,7:00 PM,Starr Bar,Brooklyn,Bushwick,"214 Starr St, Brooklyn, NY 11237",Bar,Free (buy smth at bar pls),,signup there,,,Unverified,,,,Wednesday-5:30 PM-,40.705057,-73.923038,1,rooftop,214 Starr St,,"Brooklyn, NY 11237",214,Starr St,,,Brooklyn,NY,Kings County,11237,US,City of New York
Greek Yogurt,Wednesday,5:45 PM,7:15 PM,Grove34,Queens,Astoria,"31-83 34th St, Astoria, NY 11106",Comedy Club,"$4/4Min, Extra Min w/ Purchase)",,signup there,Chris Lopez and Javier Hernandez,"@greekyogurtcomedy, @lifeoflopez, @javi20hernandez",Verified 8/7 SMS,,,,"Wednesday-5:45 PM-@greekyogurtcomedy, @lifeoflopez, @javi20hernandez",40.761106,-73.922642,1,rooftop,31-83 34th St,,"Astoria, NY 11106",31-83,34th St,,,Astoria,NY,Queens County,11106,US,City of New York
wizman comedy,Wednesday,6:00 PM,7:30 PM,Alligator Lounge,Brooklyn,Williamsburg,"600 Metropolitan Ave, Brooklyn, NY 11211",Comedy Club,Free (buy smth at bar pls),,signup there,@RyanCiecwisz,@wizman.comedy,Unverified,,7 Min FREE Priority Spot Drawing for those who stay; Opens next mic. 30min+ Late Arrivals get 1 minute less. 16 person cap most nights. ,,Wednesday-6:00 PM-@wizman.comedy,40.713982,-73.948931,1,rooftop,600 Metropolitan Ave,,"Brooklyn, NY 11211",600,Metropolitan Ave,,,Brooklyn,NY,Kings County,11211,US,City of New York
pizzagator,Thursday,7:30 PM,9:00 PM,Alligator Lounge,Brooklyn,Williamsburg,"600 Metropolitan Ave, Brooklyn, NY 11211",Bar,Free (buy smth at bar pls),45721,signup there,,@alligatorlounge,Verified tediously 8/3 Malev,,,,Thursday-7:30 PM-@alligatorlounge,40.713982,-73.948931,1,rooftop,600 Metropolitan Ave,,"Brooklyn, NY 11211",600,Metropolitan Ave,,,Brooklyn,NY,Kings County,11211,US,City of New York
Brainstorm Mic,Wednesday,6:00 PM,8:00 PM,Judy Z'S,Manhattan,West Village,"1 7th Ave S, New York, NY 10014",Bar,Free; purchase recommended.,45721,in person only,"Alec Wirth, Steve Messner",@albandero,Verified 8/7 SMS,,,,Wednesday-6:00 PM-@albandero,40.72976,-74.004798,1,rooftop,1 7th Ave S,,"New York, NY 10014",1,7th Ave S,,,New York,NY,New York County,10014,US,City of New York
the ham mic,Wednesday,7:00 PM,8:30 PM,Fiction Bar,Brooklyn,East Williamsburg,"308 Hooper St, Brooklyn, NY 11211",Bar,Free (buy smth at bar pls),,signup there,@ellistthomson and @mollymanier,@itsthehammic,Verified tediously 8/3 Malev,,,,Wednesday-7:00 PM-@itsthehammic,40.707354,-73.953718,1,rooftop,308 Hooper St,,"Brooklyn, NY 11211",308,Hooper St,,,Brooklyn,NY,Kings County,11211,US,City of New York
Manhattan Mic,Thursday,7:00 PM,8:30 PM,Fiction Bar,Brooklyn,East Williamsburg,"308 Hooper St, Brooklyn, NY 11211",Bar,Free (buy smth at bar pls),5,signup there,@SeanPeecook and @Eion_,@themanhattanmic,Unverified,,only 10 comics per mic. Must stay the whole time. A booker for the club watches every mic.,,Thursday-7:00 PM-@themanhattanmic,40.707354,-73.953718,1,rooftop,308 Hooper St,,"Brooklyn, NY 11211",308,Hooper St,,,Brooklyn,NY,Kings County,11211,US,City of New York
*2nd/4th Fri Two Beautiful Women,Friday,7:00 PM,8:30 PM,Fiction Bar,Brooklyn,East Williamsburg,"308 Hooper St, Brooklyn, NY 11211",Bar,Free (buy smth at bar pls),,Sign up in person,@rockshart @yungviv,@twobeautifulwomencomedy,Unverified,,,,Fiction_Bar_Friday_700_PM_269,40.707354,-73.953718,1,rooftop,308 Hooper St,,"Brooklyn, NY 11211",308,Hooper St,,,Brooklyn,NY,Kings County,11211,US,City of New York
Freddy's mic,Wednesday,7:00 PM,9:30 PM,Freddy'S Bar,Brooklyn,Greenwood,"627 5th Ave, Brooklyn, NY 11215",Bar,Free; purchase recommended.,5,in person only,Asif L./Mike H.,@fisacomedy,Verified 8/7 SMS,,,,Wednesday-7:00 PM-@fisacomedy,40.663251,-73.991253,1,rooftop,627 5th Ave,,"Brooklyn, NY 11215",627,5th Ave,,,Brooklyn,NY,Kings County,11215,US,City of New York
Jellicle Ball (4 girlies+queers),Wednesday,7:00 PM,8:30 PM,Tara Mor,Manhattan,Chelsea,"150 W 30th Street New York, NY 10001",Bar,1 drink,,e-barnyc.com/uncorked,@megsi_lee @eddie_estrada,@jellicle_comedy,Verified 8/9 Malev,,,,Wednesday-7:00 PM-@jellicle_comedy,40.748144,-73.991912,1,rooftop,150 W 30th St,,"New York, NY 10001",150,W 30th St,,,New York,NY,New York County,10001,US,City of New York
Forthcoming mic,Wednesday,7:00 PM,9:00 PM,Tommy Figz,Manhattan,Hell's Kitchen,"1000 Eighth Ave New York, NY 10019 United States",Other,$10 ,10,,@douglasdood,@nameofshowforthcoming,Verified tediously 8/3 Malev,,,,Wednesday-7:00 PM-@nameofshowforthcoming,40.767344,-73.982655,0.99,rooftop,1000 S 8th Ave,,"New York, NY 10019",1000 S,8th Ave,,,New York,NY,New York County,10019,US,City of New York
death to all of them,Wednesday,7:30 PM,9:00 PM,Hell Phone,Brooklyn,Williamsburg,"Inside Ange Noir Cafe, 247 Varet St, Brooklyn, NY 11206",Bar,Free (buy smth at bar pls),,signup there,@courtneyrpeck @erica.l.green,@deathtoallofthem,Verified 8/7 SMS,,,,Wednesday-7:30 PM-@deathtoallofthem,40.704159,-73.934188,1,rooftop,247 Varet St,,"Brooklyn, NY 11206",247,Varet St,,,Brooklyn,NY,Kings County,11206,US,City of New York
sick hat / mic 2,Wednesday,7:45 PM,9:15 PM,Cobra Club,Brooklyn,East Williamsburg,"6 Wyckoff Ave, Brooklyn, NY 11237",Comedy Club,Free (buy smth at bar pls),3,signup there,Becky Granger,@Beckdaddyg insta,Unverified,,,,,40.706776,-73.923403,1,rooftop,6 Wyckoff Ave,,"Brooklyn, NY 11237",6,Wyckoff Ave,,,Brooklyn,NY,Kings County,11237,US,City of New York
Brooklyn Dreams Mic,Wednesday,8:00 PM,10:00 PM,Brooklyn Dreams Juice Lounge,Brooklyn,Bushwick,"1276 Broadway, Brooklyn, NY 11221",Comedy Club,$5 ,7,https://BKDreamsOpenMicA.eventbrite.com,Winz-35,@worldofwinz,Verified tediously 7/31 Charlotte,,only 10 comics per mic. Must stay the whole time. A booker for the club watches every mic.,,Wednesday-8:00 PM-@worldofwinz,40.690865,-73.924712,1,rooftop,1276 Broadway,,"Brooklyn, NY 11221",1276,Broadway,,,Brooklyn,NY,Kings County,11221,US,City of New York
Soho Playhouse,Wednesday,9:30 PM,2:00 AM,Soho Playhouse,Manhattan,SoHo,"15 Vandam St, New York, NY 10013",Comedy Club,$5 ,,in person only,Jackson Sturkey,@thefinaljackson,Verified tediously 8/3 Malev,,,,Wednesday-9:30 PM-@thefinaljackson,40.726429,-74.004383,1,rooftop,15 Vandam St,,"New York, NY 10013",15,Vandam St,,,New York,NY,New York County,10013,US,City of New York
Soho Playhouse,Thursday,11:00 PM,1:30 AM,Soho Playhouse,Manhattan,West Village,"15 Vandam St, New York, NY 10013",Theatre Space,$5 cash,5,in person only,,@sohoplayhousenyc,Verified tediously 7/31 Charlotte,,,,Thursday-11:00 PM-@sohoplayhousenyc,40.726429,-74.004383,1,rooftop,15 Vandam St,,"New York, NY 10013",15,Vandam St,,,New York,NY,New York County,10013,US,City of New York
Rodney's Laughing Buddha,Wednesday,9:45 PM,11:15 PM,Rodney'S,Manhattan,UES,"557 Wendel Rd, Irwin, PA 15642",Bar,$7 ,,https://www.laughingbuddhacomedy.com/mics,Laughing Buddha Staff,@laughingbuddhacomedy,Verified 8/7 SMS,,,,Wednesday-9:45 PM-@laughingbuddhacomedy,40.30645,-79.674753,1,rooftop,557 Wendel Rd,,"Irwin, PA 15642",557,Wendel Rd,,,Irwin,PA,Westmoreland County,15642,US,Westmoreland
Rodney's,Friday,5:00 PM,6:45 PM,Rodney'S,Manhattan,Upper East Side,"557 Wendel Rd, Irwin, PA 15642",Comedy Club,$2 and a drink,5,in person at 4:30,Ryan Harroff,@Ryanhlaughs,Verified tediously 8/1 Malev,,,,RodneyS_Friday_500_PM_279,40.30645,-79.674753,1,rooftop,557 Wendel Rd,,"Irwin, PA 15642",557,Wendel Rd,,,Irwin,PA,Westmoreland County,15642,US,Westmoreland
